PlayKey,time,event,x,y,dir,dis,o,s
26624-1-51,13.5,,34.5,29.83,276.48,0.2,339.52,0.78
26624-1-51,13.6,,34.37,29.83,276.86,0.13,339.65,0.8
26624-1-51,13.7,,34.27,29.85,277.17,0.1,340.01,0.82
26624-1-51,13.8,,34.19,29.86,278.09,0.08,340.69,0.82
26624-1-51,13.9,,34.11,29.86,278.48,0.08,341.8,0.82
26624-1-51,14,,34.05,29.88,279.14,0.07,343.49,0.81
26624-1-51,14.1,,33.98,29.9,279.95,0.07,345.68,0.77
26624-1-51,14.2,,33.92,29.92,281.28,0.07,348.19,0.67
26624-1-51,14.3,,33.86,29.94,283.3,0.06,350.79,0.53
26624-1-51,14.4,,33.81,29.95,286.25,0.05,353.37,0.42
26624-1-51,14.5,,33.76,29.96,289.92,0.05,355.87,0.33
26624-1-51,14.6,,33.73,29.97,293.3,0.03,358.33,0.26
26624-1-51,14.7,,33.72,30,299.04,0.03,0.56,0.2
26624-1-51,14.8,,33.71,30.01,312.61,0.01,2.36,0.16
26624-1-51,14.9,,33.72,30.02,324.29,0.02,3.9,0.13
26624-1-51,15,,33.73,30.03,338.85,0.01,5.14,0.11
26624-1-51,15.1,,33.74,30.04,358.56,0.02,6.1,0.09
26624-1-51,15.2,,33.76,30.04,19.29,0.02,6.77,0.09
26624-1-51,15.3,,33.78,30.04,35.63,0.02,7.23,0.1
26624-1-51,15.4,,33.81,30.03,49.3,0.03,7.43,0.11
26624-1-51,15.5,,33.84,30.03,56.27,0.03,7.44,0.12
26624-1-51,15.6,,33.87,30.04,63.22,0.03,7.33,0.12
26624-1-51,15.7,,33.9,30.06,66.03,0.03,7.15,0.12
26624-1-51,15.8,,33.91,30.07,67.66,0.02,6.94,0.11
26624-1-51,15.9,,33.91,30.08,69.76,0.01,6.73,0.11
26624-1-51,16,,33.91,30.09,69.64,0.01,6.55,0.1
26624-1-51,16.1,,33.91,30.09,67.46,0,6.37,0.09
26624-1-51,16.2,,33.91,30.09,64.26,0,6.15,0.08
26624-1-51,16.3,,33.91,30.09,57.6,0,5.87,0.07
26624-1-51,16.4,,33.91,30.09,47.36,0,5.52,0.05
26624-1-51,16.5,,33.91,30.09,36.5,0,5.12,0.04
26624-1-51,16.6,,33.91,30.1,28.59,0,4.78,0.03
26624-1-51,16.7,,33.91,30.1,32.76,0,4.46,0.02
26624-1-51,16.8,,33.91,30.1,38.14,0,4.16,0.01
26624-1-51,16.9,,33.91,30.1,53.52,0,3.87,0.01
26624-1-51,17,,33.91,30.1,54.96,0,3.57,0.01
26624-1-51,17.1,,33.91,30.1,57.86,0,3.28,0.01
26624-1-51,17.2,,33.91,30.1,54.19,0,3.03,0.01
26624-1-51,17.3,,33.92,30.1,47.56,0,2.83,0.01
26624-1-51,17.4,,33.92,30.1,1.94,0,2.68,0
26624-1-51,17.5,,33.92,30.1,297.89,0,2.58,0.01
26624-1-51,17.6,,33.92,30.1,280.15,0,2.51,0.05
26624-1-51,17.7,,33.92,30.1,278.07,0,2.47,0.2
26624-1-51,17.8,,33.93,30.1,277.57,0,2.45,0.45
26624-1-51,17.9,,33.93,30.1,277.21,0,2.43,0.69
26624-1-51,18,,33.93,30.1,276.93,0,2.43,0.87
26624-1-51,18.1,ball_snap,33.92,30.1,276.9,0,2.44,1
26624-1-51,18.2,,33.92,30.1,277.07,0.01,2.53,1.1
26624-1-51,18.3,,33.91,30.1,277.27,0.01,2.61,1.18
26624-1-51,18.4,,33.89,30.1,277.74,0.01,2.82,1.25
26624-1-51,18.5,,33.83,30.11,278.26,0.07,3.29,1.31
26624-1-51,18.6,,33.55,30.15,278.27,0.28,4.16,1.36
26624-1-51,18.7,,33.1,30.21,278.74,0.45,5.59,1.39
26624-1-51,18.8,,32.68,30.26,278.72,0.42,7.63,1.41
26624-1-51,18.9,,32.36,30.29,279.08,0.32,9.68,1.41
26624-1-51,19,,32.13,30.32,279.25,0.24,11.51,1.41
26624-1-51,19.1,,31.95,30.34,279.24,0.18,12.88,1.41
26624-1-51,19.2,,31.82,30.37,279.25,0.14,13.98,1.39
26624-1-51,19.3,,31.69,30.4,279.31,0.13,14.38,1.37
26624-1-51,19.4,,31.58,30.44,279.16,0.11,14.29,1.32
26624-1-51,19.5,,31.5,30.45,278.9,0.09,13.53,1.15
26624-1-51,19.6,,31.46,30.48,278.11,0.05,12,0.88
26624-1-51,19.7,,31.42,30.48,276.82,0.04,9.65,0.63
26624-1-51,19.8,,31.42,30.5,275.15,0.02,6.37,0.44
26624-1-51,19.9,,31.41,30.51,271.21,0.01,1.98,0.31
26624-1-51,20,,31.42,30.51,264.25,0.01,356.54,0.21
26624-1-51,20.1,pass_forward,31.43,30.5,251.72,0.02,351.04,0.15
26624-1-51,20.2,,31.46,30.5,224.21,0.02,346.04,0.1
26624-1-51,20.3,,31.48,30.49,181.53,0.03,341.99,0.08
26624-1-51,20.4,,31.51,30.47,149.27,0.03,338.71,0.11
26624-1-51,20.5,,31.53,30.43,141.92,0.05,336.49,0.14
26624-1-51,20.6,,31.56,30.39,134.58,0.05,334.98,0.16
26624-1-51,20.7,,31.57,30.36,134.29,0.03,334.36,0.18
26624-1-51,20.8,,31.58,30.33,131.83,0.03,334.44,0.2
26624-1-51,20.9,,31.57,30.3,128.72,0.02,335.08,0.22
26624-1-51,21,,31.56,30.28,125.96,0.02,336.26,0.25
26624-1-51,21.1,,31.57,30.28,123.88,0.01,337.93,0.28
26624-1-51,21.2,,31.58,30.29,120.7,0.02,339.89,0.32
26624-1-51,21.3,pass_arrived,31.59,30.29,118.1,0.01,341.8,0.36
26624-1-51,21.4,,31.61,30.28,114.19,0.02,343.45,0.39
26624-1-51,21.5,pass_outcome_caught,31.63,30.28,110.69,0.02,344.61,0.44
26624-1-51,21.6,,31.65,30.28,107.29,0.02,345.32,0.5
26624-1-51,21.7,,31.68,30.27,104.14,0.03,345.69,0.57
26624-1-51,21.8,,31.73,30.26,101.79,0.05,345.66,0.65
26624-1-51,21.9,,31.8,30.24,99.96,0.07,345.51,0.74
26624-1-51,22,,31.88,30.22,99.35,0.08,345.36,0.82
26624-1-51,22.1,tackle,31.97,30.2,99.61,0.09,345.43,0.91
26624-1-51,22.2,,32.07,30.17,99.5,0.1,345.72,0.99
26624-1-51,22.3,,32.18,30.14,99.38,0.11,346.14,1.08
26624-1-51,22.4,,32.3,30.11,99.26,0.12,346.7,1.16
26624-1-51,22.5,,32.43,30.09,99.41,0.13,347.39,1.26
26624-1-51,22.6,,32.57,30.08,99.55,0.15,348.16,1.35
26624-1-51,22.7,,32.72,30.06,99.09,0.15,349.02,1.43
26624-1-51,22.8,,32.88,30.05,98.72,0.15,350.11,1.5
26624-1-51,22.9,,33.03,30.04,98.39,0.16,351.24,1.56
26624-1-51,23,,33.19,30.02,98.09,0.16,352.57,1.63
26624-1-51,23.1,,33.35,29.99,97.67,0.16,353.83,1.7
26624-1-51,23.2,,33.52,29.97,97.17,0.17,355.08,1.76
26624-1-51,23.3,,33.7,29.94,96.81,0.18,356.13,1.82
26624-1-51,23.4,,33.88,29.91,96.64,0.19,357.09,1.89
26624-1-51,23.5,,34.07,29.87,96.25,0.19,358.09,1.95
26624-1-51,23.6,,34.26,29.85,95.99,0.19,359.14,2
26624-1-51,23.7,,34.46,29.83,95.77,0.2,0.29,2.07
26624-1-51,23.8,,34.66,29.81,95.51,0.2,1.18,2.13
26624-1-51,23.9,,34.88,29.78,95.41,0.22,1.96,2.2
26624-1-51,24,,35.1,29.76,95.63,0.22,2.4,2.27
26624-1-51,24.1,,35.33,29.75,95.75,0.23,2.72,2.33
26624-1-51,24.2,,35.56,29.72,95.62,0.23,2.99,2.4
26624-1-51,24.3,,35.8,29.7,95.23,0.25,3.27,2.47
26624-1-51,24.4,,36.05,29.7,94.88,0.25,3.52,2.53
26624-1-51,24.5,,36.31,29.69,94.74,0.26,3.6,2.6
26624-1-51,24.6,,36.58,29.68,94.54,0.27,3.25,2.67
26624-1-51,24.7,,36.85,29.67,94.39,0.27,2.38,2.74
26624-1-51,24.8,,37.13,29.65,94.44,0.29,1.19,2.8
26624-1-51,24.9,,37.41,29.59,94.64,0.28,359.79,2.86
26624-1-51,25,,37.7,29.55,94.87,0.3,358.61,2.92
26624-1-51,25.1,,38,29.52,94.93,0.3,357.49,2.97
26624-1-51,25.2,,38.3,29.5,94.8,0.3,356.38,3.01
26624-1-51,25.3,,38.61,29.48,94.87,0.31,355.22,3.06
26624-1-51,25.4,,38.93,29.47,94.96,0.32,353.8,3.1
26624-1-51,25.5,,39.25,29.45,94.98,0.32,352.1,3.13
26624-1-51,25.6,,39.58,29.43,95.1,0.32,350.29,3.16
26624-1-51,25.7,,39.9,29.39,95.23,0.33,348.83,3.17
26624-1-51,25.8,,40.23,29.34,95.08,0.33,347.8,3.19
26624-1-51,25.9,,40.56,29.3,94.87,0.33,347.27,3.19
26624-1-51,26,,40.89,29.26,94.51,0.33,346.89,3.19
26624-1-51,26.1,,41.21,29.25,94.25,0.33,346.48,3.19
26624-1-51,26.2,,41.55,29.23,94.03,0.33,345.78,3.17
26624-1-51,26.3,,41.87,29.21,93.99,0.33,345.01,3.15
26624-1-51,26.4,,42.19,29.19,94.07,0.32,344.41,3.13
26624-1-51,26.5,,42.51,29.16,94.15,0.32,344.06,3.1
26624-1-51,26.6,,42.82,29.12,94.06,0.31,344.18,3.06
26624-1-51,26.7,,43.12,29.09,93.59,0.3,344.76,3
26624-1-51,26.8,,43.43,29.06,93.22,0.31,345.4,2.96
26624-1-51,26.9,,43.73,29.07,92.87,0.3,345.8,2.91
26624-1-51,27,,44.02,29.08,92.84,0.29,345.66,2.86
26624-1-51,27.1,,44.31,29.08,92.6,0.29,345.15,2.79
26624-1-51,27.2,,44.59,29.07,92.53,0.28,344.83,2.73
26624-1-51,27.3,,44.87,29.05,92.57,0.28,344.98,2.66
26624-1-51,27.4,,45.14,29.03,92.47,0.27,345.73,2.59
26624-1-51,27.5,,45.39,29.01,92.17,0.25,346.54,2.52
26624-1-51,27.6,,45.62,29.01,91.78,0.24,347.53,2.46
26624-1-51,27.7,,45.87,29,91.57,0.25,348.38,2.38
26624-1-51,27.8,,46.11,29,91.96,0.24,348.89,2.31
26624-1-51,27.9,,46.35,28.99,92.44,0.23,349.12,2.24
26624-1-51,28,,46.56,29,92.72,0.22,349.36,2.17
26624-1-51,28.1,,46.78,28.99,92.76,0.21,349.81,2.09
26624-1-51,28.2,,46.98,28.97,93.13,0.2,350.81,2.03
26624-1-51,28.3,,47.17,28.96,93.31,0.2,352.29,1.96
26624-1-51,28.4,,47.36,28.95,93.57,0.19,353.84,1.9
26624-1-51,28.5,,47.54,28.95,94.16,0.18,355.27,1.84
26624-1-51,28.6,,47.71,28.94,94.84,0.17,356.5,1.78
26624-1-51,28.7,,47.89,28.92,95.58,0.17,358.05,1.72
26624-1-51,28.8,,48.05,28.9,96.18,0.16,359.85,1.66
26624-1-51,28.9,,48.2,28.89,97.12,0.15,2.14,1.61
26624-1-51,29,,48.35,28.89,97.73,0.15,5.01,1.56
26624-1-51,29.1,,48.51,28.85,98.34,0.16,8.62,1.51
26624-1-51,29.2,,48.66,28.82,99.1,0.15,12.7,1.46
26624-1-51,29.3,,48.8,28.79,100,0.14,17.18,1.41
26624-1-51,29.4,,48.94,28.77,101.15,0.14,22.21,1.37
26624-1-51,29.5,,49.06,28.73,102.23,0.13,27.56,1.32
26624-1-51,29.6,,49.19,28.7,103.05,0.13,33.11,1.27
26624-1-51,29.7,,49.31,28.67,103.76,0.13,38.62,1.22
26624-1-51,29.8,,49.43,28.64,104.73,0.12,44.07,1.18
26624-1-51,29.9,,49.55,28.61,106.42,0.12,49.27,1.12
26624-1-51,30,,49.66,28.58,107.45,0.12,54.04,1.05
26624-1-51,30.1,,49.77,28.55,109.09,0.11,58.35,0.98
26624-1-51,30.2,,49.86,28.51,111.19,0.1,62.21,0.91
26624-1-51,30.3,,49.95,28.47,113.67,0.1,65.45,0.85
26624-1-51,30.4,,50.04,28.44,116.21,0.09,68.07,0.78
26624-1-51,30.5,,50.12,28.41,119.42,0.09,69.81,0.71
26624-1-51,30.6,,50.19,28.38,123.2,0.07,70.38,0.65
26624-1-51,30.7,,50.25,28.35,127.67,0.07,69.91,0.59
26624-1-51,30.8,,50.29,28.32,132.63,0.05,68.68,0.53
26624-1-51,30.9,,50.31,28.28,137.63,0.04,67.04,0.49
26624-1-51,31,,50.33,28.25,142.85,0.04,65.14,0.44
26624-1-51,31.1,,50.33,28.2,147.52,0.05,62.93,0.4
26624-1-51,31.2,,50.33,28.15,152.68,0.05,60.54,0.37
26624-1-51,31.3,,50.32,28.11,158.25,0.05,58.08,0.34
26624-1-51,31.4,,50.31,28.07,164.55,0.04,55.49,0.31
26624-1-51,31.5,,50.29,28.03,170.39,0.04,52.98,0.29
26624-1-51,31.6,,50.27,28,176.52,0.04,50.69,0.28
26624-1-51,31.7,,50.26,27.96,180.19,0.04,48.91,0.25
26624-1-51,31.8,,50.25,27.93,182.25,0.03,47.75,0.23
26624-1-51,31.9,,50.25,27.91,182.86,0.02,47.19,0.21
26624-1-51,32,,50.26,27.9,181.18,0.02,47.1,0.19
26624-1-51,32.1,,50.26,27.88,179.3,0.02,47.23,0.16
26624-1-51,32.2,,50.27,27.87,174.38,0.01,47.46,0.14
26624-1-51,32.3,,50.27,27.86,164.81,0.01,47.78,0.12
26624-1-51,32.4,,50.28,27.86,149.2,0,47.96,0.12
26624-1-51,32.5,,50.28,27.86,131.46,0.01,47.81,0.13
26624-1-51,32.6,,50.29,27.86,116.74,0.01,47.25,0.16
26624-1-51,32.7,,50.3,27.87,108.17,0.01,45.92,0.2
26624-1-51,32.8,,50.31,27.87,103.05,0.01,43.53,0.23
26624-1-51,32.9,,50.32,27.87,100.15,0.01,39.66,0.26
26624-1-51,33,,50.33,27.87,96.96,0.01,34.29,0.29
26624-1-51,33.1,,50.35,27.86,94.03,0.02,27.6,0.32
26624-1-51,33.2,,50.37,27.85,91.67,0.02,19.61,0.34
26624-1-51,33.3,,50.4,27.85,89.22,0.03,10.29,0.36
26624-1-51,33.4,,50.45,27.84,87.46,0.05,359.64,0.38
26624-1-51,33.5,,50.52,27.83,86.38,0.07,347.77,0.4
26624-1-51,33.6,,50.59,27.82,85.24,0.07,335.09,0.41
26624-1-51,33.7,,50.66,27.82,83.98,0.07,322.25,0.41
26624-1-51,33.8,,50.71,27.81,82.65,0.06,309.98,0.4
26624-1-51,33.9,,50.78,27.81,80.6,0.06,298.96,0.38
26624-1-51,34,,50.84,27.83,77.6,0.06,289.41,0.37
26624-1-51,34.1,,50.88,27.84,73.48,0.05,281.33,0.35
26624-1-51,34.2,,50.92,27.87,69.13,0.05,274.75,0.33
26624-1-51,34.3,,50.97,27.89,63.63,0.05,269.52,0.31
26624-1-51,34.4,,51,27.91,56.53,0.04,265.4,0.29
26624-1-51,34.5,,51.03,27.93,49.81,0.04,262.39,0.28
26624-1-51,34.6,,51.04,27.94,42.78,0.02,260.21,0.28
26624-1-51,34.7,,51.03,27.96,37.01,0.02,258.96,0.29
26624-1-51,34.8,,51.01,27.98,31.46,0.02,258.66,0.29
26624-1-51,34.9,,50.99,28,28.53,0.03,259.08,0.3
26624-1-52,0,huddle_start_offense,51.69,29.08,256.83,0,275.49,0.03
26624-1-52,0.1,,51.69,29.08,257.74,0,275.4,0.03
26624-1-52,0.2,,51.69,29.08,260.26,0,275.35,0.02
26624-1-52,0.3,,51.69,29.08,264.46,0,275.3,0.02
26624-1-52,0.4,,51.68,29.08,268.41,0,275.26,0.02
26624-1-52,0.5,,51.68,29.08,274.82,0,275.22,0.02
26624-1-52,0.6,,51.68,29.08,283.41,0,275.18,0.01
26624-1-52,0.7,,51.68,29.08,294.16,0,275.13,0.01
26624-1-52,0.8,,51.68,29.08,305.08,0,275.09,0.01
26624-1-52,0.9,,51.68,29.08,314.02,0,275.06,0.01
26624-1-52,1,,51.68,29.08,320.24,0,275.03,0.01
26624-1-52,1.1,,51.68,29.08,325.52,0,275,0.01
26624-1-52,1.2,,51.68,29.08,329.67,0,274.97,0.01
26624-1-52,1.3,,51.68,29.08,332.28,0,274.96,0.01
26624-1-52,1.4,,51.68,29.08,331.95,0,274.95,0.01
26624-1-52,1.5,,51.68,29.09,332.57,0,274.97,0.01
26624-1-52,1.6,,51.68,29.09,332.04,0,274.99,0.01
26624-1-52,1.7,,51.68,29.09,331.59,0,275.02,0.01
26624-1-52,1.8,,51.68,29.09,330.92,0,275.05,0.02
26624-1-52,1.9,,51.68,29.09,329.09,0,275.09,0.02
26624-1-52,2,,51.68,29.09,328.34,0,275.13,0.02
26624-1-52,2.1,,51.68,29.09,328.48,0,275.18,0.02
26624-1-52,2.2,,51.67,29.09,329.11,0,275.24,0.02
26624-1-52,2.3,,51.67,29.1,329.9,0,275.31,0.02
26624-1-52,2.4,,51.67,29.1,330.76,0,275.39,0.02
26624-1-52,2.5,,51.67,29.1,332.94,0,275.49,0.02
26624-1-52,2.6,,51.67,29.1,336.89,0,275.62,0.02
26624-1-52,2.7,,51.67,29.1,341.83,0,275.76,0.03
26624-1-52,2.8,,51.67,29.11,347.21,0,275.94,0.03
26624-1-52,2.9,,51.66,29.11,353.16,0,276.16,0.03
26624-1-52,3,,51.66,29.11,0.27,0,276.42,0.03
26624-1-52,3.1,,51.66,29.11,11.92,0,276.72,0.04
26624-1-52,3.2,,51.66,29.12,27.52,0,277.06,0.1
26624-1-52,3.3,,51.66,29.12,35.29,0,277.46,0.26
26624-1-52,3.4,,51.66,29.12,38.82,0,277.92,0.42
26624-1-52,3.5,,51.66,29.13,41.31,0,278.55,0.54
26624-1-52,3.6,,51.67,29.13,43.29,0,279.89,0.6
26624-1-52,3.7,,51.67,29.14,45.42,0.01,283.24,0.64
26624-1-52,3.8,,51.67,29.14,47.02,0.01,288.25,0.67
26624-1-52,3.9,,51.68,29.15,49.37,0.01,294.31,0.7
26624-1-52,4,,51.69,29.17,51.2,0.02,301.29,0.73
26624-1-52,4.1,,51.75,29.25,53.2,0.1,309.22,0.76
26624-1-52,4.2,,51.94,29.48,55.35,0.29,318.04,0.79
26624-1-52,4.3,huddle_break_offense,52.15,29.69,57.68,0.3,327.34,0.81
26624-1-52,4.4,,52.31,29.83,59.98,0.21,336.68,0.83
26624-1-52,4.5,,52.41,29.89,61.88,0.12,345.71,0.85
26624-1-52,4.6,,52.48,29.91,62.98,0.07,354.24,0.88
26624-1-52,4.7,,52.55,29.93,63.88,0.07,1.72,0.91
26624-1-52,4.8,,52.62,29.93,64.13,0.07,7.79,0.93
26624-1-52,4.9,,52.69,29.94,65.2,0.08,11.86,0.95
26624-1-52,5,,52.76,29.94,67.32,0.07,13.93,0.93
26624-1-52,5.1,,52.83,29.92,73.14,0.07,14.81,0.82
26624-1-52,5.2,,52.89,29.9,80.8,0.07,15.1,0.71
26624-1-52,5.3,,52.96,29.88,86.53,0.07,14.79,0.64
26624-1-52,5.4,,53.02,29.86,90.34,0.07,13.93,0.62
26624-1-52,5.5,,53.08,29.86,91.27,0.06,12.91,0.61
26624-1-52,5.6,,53.14,29.86,92.63,0.06,11.7,0.6
26624-1-52,5.7,,53.19,29.88,92.78,0.05,10.17,0.6
26624-1-52,5.8,,53.24,29.89,93.5,0.05,8.18,0.6
26624-1-52,5.9,,53.29,29.89,93.81,0.06,6.18,0.6
26624-1-52,6,,53.34,29.9,93.25,0.05,4.46,0.59
26624-1-52,6.1,,53.4,29.9,92.19,0.06,3.08,0.58
26624-1-52,6.2,,53.46,29.9,90.79,0.06,1.92,0.57
26624-1-52,6.3,,53.52,29.89,89.98,0.06,0.7,0.56
26624-1-52,6.4,,53.57,29.89,89.91,0.05,359.15,0.55
26624-1-52,6.5,,53.63,29.88,89.45,0.06,357.6,0.53
26624-1-52,6.6,,53.7,29.88,90.04,0.07,356.27,0.52
26624-1-52,6.7,,53.76,29.88,89.79,0.07,355.07,0.5
26624-1-52,6.8,,53.83,29.87,90.52,0.07,354.12,0.47
26624-1-52,6.9,,53.89,29.86,92.1,0.06,353.29,0.44
26624-1-52,7,,53.94,29.86,91.94,0.05,352.68,0.41
26624-1-52,7.1,,53.99,29.86,92.39,0.04,352.15,0.38
26624-1-52,7.2,,54.03,29.86,92.79,0.04,351.69,0.35
26624-1-52,7.3,,54.06,29.86,92.93,0.03,351.5,0.32
26624-1-52,7.4,,54.09,29.87,92.66,0.03,351.54,0.29
26624-1-52,7.5,,54.12,29.88,93.14,0.03,351.88,0.26
26624-1-52,7.6,,54.13,29.89,94.04,0.01,352.63,0.22
26624-1-52,7.7,,54.13,29.89,93.76,0,353.58,0.19
26624-1-52,7.8,,54.13,29.87,94.41,0.01,354.49,0.15
26624-1-52,7.9,,54.14,29.87,95.75,0,355.44,0.13
26624-1-52,8,,54.14,29.87,97.03,0,356.31,0.11
26624-1-52,8.1,,54.15,29.86,97.22,0.02,357.28,0.09
26624-1-52,8.2,,54.15,29.86,99.96,0.01,358.26,0.07
26624-1-52,8.3,,54.16,29.85,109.81,0.01,359.27,0.06
26624-1-52,8.4,,54.16,29.85,123.4,0,0.22,0.05
26624-1-52,8.5,,54.16,29.85,131.82,0,0.98,0.04
26624-1-52,8.6,,54.17,29.84,132.75,0,1.57,0.04
26624-1-52,8.7,,54.17,29.84,123.45,0,2.03,0.03
26624-1-52,8.8,,54.17,29.84,126.22,0,2.36,0.03
26624-1-52,8.9,,54.18,29.84,130.36,0,2.6,0.02
26624-1-52,9,,54.18,29.84,316.22,0,2.73,0.01
26624-1-52,9.1,,54.18,29.84,295.9,0,2.77,0.09
26624-1-52,9.2,,54.19,29.84,294.58,0,2.75,0.33
26624-1-52,9.3,,54.19,29.84,293.78,0,2.65,0.62
26624-1-52,9.4,,54.19,29.84,292.35,0,2.36,0.88
26624-1-52,9.5,,54.18,29.84,290.63,0,1.13,1.09
26624-1-52,9.6,,54.18,29.84,289.25,0,357.2,1.27
26624-1-52,9.7,,54.18,29.85,288.11,0.01,351.27,1.45
26624-1-52,9.8,,54.17,29.85,286.81,0.01,344.54,1.64
26624-1-52,9.9,ball_snap,54.14,29.86,285.32,0.03,336.59,1.84
26624-1-52,10,,54,29.93,283.85,0.15,326.17,2.04
26624-1-52,10.1,,53.61,30.1,282.17,0.43,310.19,2.23
26624-1-52,10.2,,53.13,30.3,280.72,0.51,284.57,2.42
26624-1-52,10.3,,52.71,30.45,279.17,0.45,249.6,2.6
26624-1-52,10.4,,52.34,30.53,277.73,0.38,219.75,2.77
26624-1-52,10.5,,52.01,30.6,276.37,0.33,201.31,2.92
26624-1-52,10.6,,51.69,30.65,275.27,0.32,189.42,3.08
26624-1-52,10.7,,51.35,30.69,274.21,0.34,179.74,3.2
26624-1-52,10.8,,50.99,30.71,273.16,0.36,168.59,3.3
26624-1-52,10.9,,50.62,30.72,271.85,0.37,156.44,3.34
26624-1-52,11,,50.27,30.68,269.59,0.35,144.63,3.21
26624-1-52,11.1,handoff,49.91,30.65,266.99,0.36,132.85,3.03
26624-1-52,11.2,,49.56,30.58,264.94,0.35,120.94,2.86
26624-1-52,11.3,,49.25,30.51,263.39,0.32,108.66,2.72
26624-1-52,11.4,,48.95,30.43,262.13,0.31,96.07,2.59
26624-1-52,11.5,,48.66,30.35,260.93,0.3,83.36,2.47
26624-1-52,11.6,,48.42,30.27,259.95,0.26,70.97,2.31
26624-1-52,11.7,,48.2,30.19,259.11,0.23,59.27,2.13
26624-1-52,11.8,,47.99,30.12,258.53,0.22,48.6,1.94
26624-1-52,11.9,,47.83,30.06,258.93,0.17,39.19,1.75
26624-1-52,12,,47.69,30.02,259.37,0.15,31.47,1.53
26624-1-52,12.1,,47.58,29.99,260.83,0.11,25.27,1.33
26624-1-52,12.2,,47.47,29.97,263.87,0.1,20.78,1.13
26624-1-52,12.3,,47.38,29.96,268.76,0.09,17.8,0.93
26624-1-52,12.4,,47.31,29.95,275.2,0.07,16.52,0.75
26624-1-52,12.5,,47.26,29.97,285.73,0.05,16.64,0.6
26624-1-52,12.6,,47.22,29.99,301.26,0.05,17.89,0.5
26624-1-52,12.7,,47.19,30.02,321.12,0.04,20.18,0.45
26624-1-52,12.8,,47.19,30.08,336.27,0.06,23.66,0.47
26624-1-52,12.9,,47.2,30.14,347.84,0.06,28.11,0.52
26624-1-52,13,lateral,47.21,30.2,352.09,0.07,33.16,0.56
26624-1-52,13.1,,47.23,30.29,352.26,0.09,38.46,0.57
26624-1-52,13.2,,47.27,30.39,351.55,0.11,43.66,0.57
26624-1-52,13.3,,47.32,30.48,349.06,0.1,48.63,0.55
26624-1-52,13.4,,47.39,30.56,339.54,0.11,53.08,0.5
26624-1-52,13.5,,47.44,30.65,326.31,0.1,57.11,0.47
26624-1-52,13.6,,47.48,30.75,308.61,0.11,60.77,0.47
26624-1-52,13.7,,47.49,30.84,285.31,0.09,64.21,0.52
26624-1-52,13.8,,47.49,30.92,267.06,0.09,68.09,0.65
26624-1-52,13.9,,47.44,30.98,254.32,0.08,71.02,0.83
26624-1-52,14,,47.34,30.99,245.22,0.1,72.95,1.06
26624-1-52,14.1,,47.23,30.97,239.48,0.1,74.33,1.33
26624-1-52,14.2,,47.12,30.92,235.64,0.12,74.85,1.61
26624-1-52,14.3,,46.95,30.81,233.3,0.21,75.22,1.92
26624-1-52,14.4,,46.75,30.69,231.56,0.23,74.86,2.25
26624-1-52,14.5,,46.54,30.54,230.24,0.26,74.1,2.57
26624-1-52,14.6,,46.3,30.32,229.12,0.33,73.14,2.85
26624-1-52,14.7,,46.04,30.08,228.25,0.36,72.05,3.13
26624-1-52,14.8,,45.77,29.8,227.47,0.39,70.43,3.34
26624-1-52,14.9,,45.49,29.49,226.91,0.41,68.05,3.52
26624-1-52,15,,45.22,29.18,226.5,0.41,64.78,3.66
26624-1-52,15.1,,44.93,28.84,226.4,0.45,61.55,3.74
26624-1-52,15.2,,44.61,28.49,226.31,0.47,57.98,3.75
26624-1-52,15.3,pass_forward,44.27,28.14,226.09,0.49,53.89,3.72
26624-1-52,15.4,,43.93,27.79,225.93,0.49,49.6,3.64
26624-1-52,15.5,pass_outcome_incomplete,43.61,27.48,226.18,0.45,44.58,3.5
26624-1-52,15.6,,43.29,27.18,226.25,0.43,39.16,3.32
26624-1-52,15.7,,43.01,26.92,226.58,0.39,33.45,3.09
26624-1-52,15.8,,42.71,26.66,227.15,0.4,27.87,2.86
26624-1-52,15.9,,42.45,26.43,228.05,0.34,22.39,2.6
26624-1-52,16,,42.25,26.28,229.04,0.26,17.34,2.34
26624-1-52,16.1,,42.07,26.14,230.14,0.22,12.63,2.06
26624-1-52,16.2,,41.93,26.05,231.62,0.17,8.01,1.76
26624-1-52,16.3,,41.83,25.99,233.5,0.11,3.86,1.47
26624-1-52,16.4,,41.76,25.96,235.49,0.08,0.34,1.21
26624-1-52,16.5,,41.73,25.95,238.27,0.03,357.37,0.95
26624-1-52,16.6,,41.72,25.97,241.42,0.02,355.26,0.72
26624-1-52,16.7,,41.72,25.99,246.31,0.02,353.91,0.49
26624-1-52,16.8,,41.73,26.04,256.64,0.05,353.48,0.3
26624-1-52,16.9,,41.75,26.08,277.14,0.04,353.57,0.17
26624-1-52,17,,41.77,26.12,335.68,0.04,353.63,0.11
26624-1-52,17.1,,41.79,26.17,22.71,0.06,353.93,0.16
26624-1-52,17.2,,41.8,26.22,37.31,0.05,354.14,0.23
26624-1-52,17.3,,41.82,26.25,46.26,0.03,354.51,0.29
26624-1-52,17.4,,41.84,26.28,49.55,0.04,355.12,0.33
26624-1-52,17.5,,41.87,26.3,51.68,0.04,355.77,0.36
26624-1-52,17.6,,41.91,26.31,52.88,0.04,356.39,0.38
26624-1-52,17.7,,41.93,26.31,54.37,0.03,356.8,0.39
